Cara,Tipo de cara,Nombre de campaña,Cliente,Operación,Código de contrato (opcional),Monto total,APS Global,CUIC,Articulo,Ejecutivo de Ventas,Descripción (opcional),Periodo,Segmentos,Versión,Ciudad
MD1348,Contraflujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1349,Flujo,FRESKO MERIDA,LA COMER,RENTA,55027,"$3,000",70748,304,RT-P1-COB-MR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,FRESKO,Mérida
MD1349,Contraflujo,FRESKO MERIDA,LA COMER,RENTA,55027,"$3,000",70748,304,RT-P1-COB-MR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,FRESKO,Mérida
MD1350,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1350,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1351,Flujo,TECEL IMUndial 2026,TELCEL,RENTA,55416,"$2,200",70814,1880,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,PAQUETE 4 HORAS,Mérida
MD1351,Contraflujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1352,Flujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1352,Contraflujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1353,Flujo,HELADOS NESTLE,BUFALO,RENTA,55250,"$3,600",70812,11513,RT-P1-COB-MR,LEONOR BARRANON,,Catorcenas 2026,Catorcena #7,SEBASTIAN YATRA,Mérida
MD1353,Contraflujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1354,Flujo,HELADOS NESTLE,BUFALO,RENTA,55250,"$3,600",70812,11513,RT-P1-COB-MR,LEONOR BARRANON,,Catorcenas 2026,Catorcena #7,SEBASTIAN YATRA,Mérida
MD1354,Contraflujo,VIX MUNDIAL,VIX,RENTA,1694,"$3,742",1434,10371,RT-P1-COB-MR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,TELEVISA COPA MUNDIAL,Mérida
MD1355,Flujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1355,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1356,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1356,Contraflujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1357,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1357,Contraflujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1358,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1358,Contraflujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1359,Flujo,HELADOS NESTLE,BUFALO,RENTA,55250,"$3,600",70812,11513,RT-P1-COB-MR,LEONOR BARRANON,,Catorcenas 2026,Catorcena #7,SEBASTIAN YATRA,Mérida
MD1359,Contraflujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1360,Flujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1360,Contraflujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1361,Flujo,MEXICO VS MEXICO,COCA COLA,RENTA,55382,"$2,450",70905,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,MÉXICO VS MÉXICO,Mérida
MD1361,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1362,Flujo,LIGA LPGA CDMX Y MD 2026,CORTESIA,CORTESIA,55287,$0,70885,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,LIGA LPGA CDMX Y MERIDA 2026,Mérida
MD1362,Contraflujo,INSCRIPCIONES 2026,CERT,RENTA,53841,"$2,100",70452,9782,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1363,Flujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1363,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1364,Flujo,TECEL IMUndial 2026,TELCEL,RENTA,55416,"$2,200",70814,1880,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,PAQUETE 4 HORAS,Mérida
MD1364,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1365,Flujo,HELADOS NESTLE,BUFALO,RENTA,55250,"$3,600",70812,11513,RT-P1-COB-MR,LEONOR BARRANON,,Catorcenas 2026,Catorcena #7,SEBASTIAN YATRA,Mérida
MD1365,Contraflujo,MEXICO VS MEXICO,COCA COLA,RENTA,55382,"$2,450",70905,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,MÉXICO VS MÉXICO,Mérida
MD1366,Flujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1366,Contraflujo,VIX MUNDIAL,VIX,RENTA,1694,"$3,742",1434,10371,RT-P1-COB-MR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,TELEVISA COPA MUNDIAL,Mérida
MD1367,Flujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1367,Contraflujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1368,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1368,Contraflujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1369,Flujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1369,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1370,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1370,Contraflujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1371,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1371,Contraflujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1372,Flujo,POWERADE FIFA,COCA COLA,RENTA,55429,"$2,450",70923,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,POWERADE FIFA,Mérida
MD1372,Contraflujo,POWERADE FIFA,COCA COLA,RENTA,55429,"$2,450",70923,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,POWERADE FIFA,Mérida
MD1373,Flujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1373,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1374,Flujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1374,Contraflujo,HELADOS NESTLE,BUFALO,RENTA,55250,"$3,600",70812,11513,RT-P1-COB-MR,LEONOR BARRANON,,Catorcenas 2026,Catorcena #7,SEBASTIAN YATRA,Mérida
MD1375,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1375,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1376,Flujo,MEXICO VS MEXICO,COCA COLA,RENTA,55382,"$2,450",70905,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,MÉXICO VS MÉXICO,Mérida
MD1376,Contraflujo,IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Mérida
MD1377,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1377,Contraflujo,VIX MUNDIAL,VIX,RENTA,1694,"$3,742",1434,10371,RT-P1-COB-MR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,TELEVISA COPA MUNDIAL,Mérida
MD1378,Flujo,TECEL IMUndial 2026,TELCEL,RENTA,55416,"$2,200",70814,1880,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,PAQUETE 4 HORAS,Mérida
MD1378,Contraflujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1379,Flujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1379,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1380,Flujo,VIX MUNDIAL,VIX,RENTA,1694,"$3,742",1434,10371,RT-P1-COB-MR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,TELEVISA COPA MUNDIAL,Mérida
MD1380,Contraflujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1381,Flujo,DIAMOND FILMS EL DRAMA,DIAMOND FILMS,BONIFICACION,1745,$0,1465,9848,BF-P1-COB-MR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,EL DRAMA,Mérida
MD1381,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1382,Flujo,DISEÑA TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,55418,$0,70919,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #7,DISEÑA TU CIUDAD,Mérida
MD1382,Contraflujo,TECEL IMUndial 2026,TELCEL,RENTA,55416,"$2,200",70814,1880,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,PAQUETE 4 HORAS,Mérida
MD1383,Flujo,POWERADE FIFA,COCA COLA,RENTA,55429,"$2,450",70923,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,POWERADE FIFA,Mérida
MD1383,Contraflujo,HELADOS NESTLE,BUFALO,RENTA,55250,"$3,600",70812,11513,RT-P1-COB-MR,LEONOR BARRANON,,Catorcenas 2026,Catorcena #7,SEBASTIAN YATRA,Mérida
MD1384,Flujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1384,Contraflujo,ROSQUITAS 2026,GALLETAS DONDE,CORTESIA,1356,"$2,103",1356,0,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,ROSQUITAS,Mérida
MD1385,Flujo,POWERADE FIFA,COCA COLA,RENTA,55429,"$2,450",70923,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,POWERADE FIFA,Mérida
MD1385,Contraflujo,POWERADE FIFA,COCA COLA,RENTA,55429,"$2,450",70923,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #7,POWERADE FIFA,Mérida
MD1386,Flujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1386,Contraflujo,DIDI / FOOD - INDIGO,DIDI,RENTA,55317,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
MD1387,Flujo,TECEL IMUndial 2026,TELCEL,RENTA,55416,"$2,200",70814,1880,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,PAQUETE 4 HORAS,Mérida
MD1387,Contraflujo,TIENDAS SIX,HEINEKEN,RENTA,55343,"$2,205",70863,10288,RT-P1-COB-MR,LISSET VALDEZ,,Catorcenas 2026,Catorcena #7,GENERICO,Mérida
