Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1103,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1103,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1104,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1105,Flujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,BONIFICACION,54790,$0,70707,1934,BF-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,NOVIA,,,,1105,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54792,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1106,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1106,Contraflujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54722,"$5,348",70606,11774,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TANG,,,,1107,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1107,Contraflujo,Ciudad de México,RENTA,
PATRICK TA,SEPHORA,BONIFICACION,1439,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,PATRICK TA,,,,1108,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1108,Contraflujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54836,"$3,100",70721,10475,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,AFORE XXI,,,,1109,Flujo,Ciudad de México,RENTA,
L'ORÉAL - MAYBELLINE - SUPER STAY FLEX POWDER,LOREAL,RENTA,54928,"$3,400",70777,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1109,Contraflujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1112,Flujo,Ciudad de México,RENTA,
NESCAFE CLASICO,NESTLE,RENTA,54725,"$4,800",70453,10686,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NESCAFE CLASICO ,,,,1112,Contraflujo,Ciudad de México,RENTA,
NESCAFE CLASICO,NESTLE,RENTA,54725,"$4,800",70453,10686,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NESCAFE CLASICO ,,,,1113,Contraflujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,METROP PARALELO (SIN VISIBILIDAD),,,,1115,Flujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),CORTESIA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,METROP PARALELO (SIN VISIBILIDAD),,,,1115,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1116,Flujo,Ciudad de México,RENTA,
COSTA COFFE MARZO 2026,NARANTI,RENTA,1463,"$4,950",1394,11799,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,COSTA COFFE MASARYK,,,,1116,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1117,Flujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54774,"$4,186",70482,11249,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AT&T IPHONE 17 PRO,,,,1117,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1118,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1118,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,1119,Flujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,1119,Contraflujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54729,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,TASTER´S CHOICE,,,,1120,Flujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54836,"$3,100",70721,10475,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,AFORE XXI,,,,1120,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1121,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1121,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1122,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1122,Contraflujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1912C,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1912C,Contraflujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,1328,Flujo,Ciudad de México,RENTA,
L'ORÉAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54809,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,ENVASES,,,,1328,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1329,Contraflujo,Ciudad de México,RENTA,
PATRICK TA,SEPHORA,BONIFICACION,1439,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,PATRICK TA,,,,1240,Flujo,Ciudad de México,RENTA,
PATRICK TA,SEPHORA,BONIFICACION,1439,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,PATRICK TA,,,,1240,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1303,Flujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$5,406",1269,11734,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,PROMOBOLETOS,,,,1303,Contraflujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54773,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,VISA BONORTE,,,,1304,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,1304,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1305,Flujo,Ciudad de México,RENTA,
CHAYANNE,OCESA,INTERCAMBIO,54834,$0,70689,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,CHAYANNE ¡Últimos boletos!,,,,1305,Contraflujo,Ciudad de México,RENTA,
SOL MEZCLAS,HEINEKEN,RENTA,54787,"$3,360",70687,10288,RT-P1-COB-MX,LISSET VALDEZ,,Catorcenas 2026,Catorcena #5,CLAMATO,,,,1306,Flujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,1306,Contraflujo,Ciudad de México,RENTA,
AQUÍ NADIE SE RINDE,FUNDACION AQUI NADIE SE RINDE,CORTESIA,1408,$0,1383,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,SABORES CON CAUSA,,,,1307,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,54850,"$3,935",70714,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,PERIÓDICO ABIERTO,,,,1307,Contraflujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54729,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,TASTER´S CHOICE,,,,1308,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1308,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1309,Contraflujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54780,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,HOPPERS,,,,1310,Flujo,Ciudad de México,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$3,632",1376,10460,RT-P1-COB-MX,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1310,Contraflujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1311,Flujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54778,"$3,966",70603,11260,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,HERBAL PERFUME CAPILAR,,,,1311,Contraflujo,Ciudad de México,RENTA,
BBVA SEGURO DE VIDA 26,BBVA,RENTA,54768,"$2,742",70742,9058,RT-P1-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,"PB SEGURO DE VIDA ""TE QUIERO""",,,,1330,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1330,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,1313,Flujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54832,$0,70671,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,El rey león un año en México (Mufasa) / El rey león un año en México (fondo negro),,,,1313,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1331,Flujo,Ciudad de México,RENTA,
SABA,SABA,RENTA,1442,"$4,200",1300,11432,RT-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,SABA INVISIBLE,,,,1331,Contraflujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,1315,Flujo,Ciudad de México,RENTA,
GOU PRODUCCIONES MATILDA,GOU PRODUCCIONES,RENTA,54884,"$3,213",70763,11635,RT-P1-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #5,ADULTOS,,,,1315,Contraflujo,Ciudad de México,RENTA,
L'ORÉAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54809,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,EMBAJADORA,,,,1316,Flujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,1316,Contraflujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1317,Contraflujo,Ciudad de México,RENTA,
L'ORÉAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54809,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,ENVASES,,,,1318,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54792,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1239,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1239,Contraflujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54729,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,TASTER´S CHOICE,,,,1202,Flujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,1202,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,54850,"$3,935",70714,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,MUJER AMARILLO  TAYLOR SONRISA,,,,1203,Flujo,Ciudad de México,RENTA,
PATRICK TA,SEPHORA,BONIFICACION,1439,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,PATRICK TA,,,,1203,Contraflujo,Ciudad de México,RENTA,
L'ORÉAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54809,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,EMBAJADORA,,,,1204,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1204,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1205,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1205,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1206,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1206,Contraflujo,Ciudad de México,RENTA,
PATRICK TA,SEPHORA,BONIFICACION,1439,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,PATRICK TA,,,,1238,Flujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,1238,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,54850,"$3,935",70714,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,HOMBRE MORGAN,,,,1208,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,54850,"$3,935",70714,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,CHICA RETROVISOR,,,,1208,Contraflujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54780,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,HOPPERS,,,,1209,Flujo,Ciudad de México,RENTA,
CHAYANNE,OCESA,INTERCAMBIO,54834,$0,70689,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,CHAYANNE ¡Últimos boletos!,,,,1209,Contraflujo,Ciudad de México,RENTA,
SOL MEZCLAS,HEINEKEN,RENTA,54787,"$3,360",70687,10288,RT-P1-COB-MX,LISSET VALDEZ,,Catorcenas 2026,Catorcena #5,MANGOYADA ,,,,1210,Flujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54836,"$3,100",70721,10475,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,AFORE XXI,,,,1210,Contraflujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,1207,Flujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54833,$0,70679,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,VIVE LATINO 2026,,,,1207,Contraflujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1415,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,AVÓN ,,,,1237,Flujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,BONIFICACION,54790,$0,70707,1934,BF-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,NOVIA,,,,1237,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,54850,"$3,935",70714,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,PERIÓDICO ABIERTO,,,,1244,Flujo,Ciudad de México,RENTA,
MOTOROLA,MOTOROLA,RENTA,54864,"$3,831",70645,11210,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,MOTOROLA,,,,1244,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,1214,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54853,"$3,935",70661,9898,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1214,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,1215,Flujo,Ciudad de México,RENTA,
SECRET CAROLINA,SECRET,RENTA,54845,"$3,575",70750,11254,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,SECRET,,,,1215,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,1216,Flujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54832,$0,70671,10198,IN-P1-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #5,El rey león un año en México (Mufasa) / El rey león un año en México (fondo negro),,,,1216,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54888,"$3,339",#N/A,#N/A,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,NIDO,,,,1227,Flujo,Ciudad de México,RENTA,
PANTENE,PANTENE,RENTA,54794,"$3,966",70729,11261,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1227,Contraflujo,Ciudad de México,RENTA,
NESTLE LA LECHERA,LA LECHERA,RENTA,54724,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,CARNATION Y LECHERA,,,,1218,Flujo,Ciudad de México,RENTA,
CINEPOLIS TEMPORADA DE PREMIOS,CINEPOLIS,RENTA,54760,"$4,300",70737,10427,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TEMPORADA DE PREMIOS CINEPOLIS,,,,1218,Contraflujo,Ciudad de México,RENTA,
SANBORNS PRIMAVERA,SANBORNS,RENTA,1475,"$3,587",1402,11231,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,FAMILIA PRIMAVERA,,,,1228,Flujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54722,"$5,348",70606,11774,RT-P1-COB-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #5,TANG,,,,1228,Contraflujo,Ciudad de México,RENTA,
PATRICK TA,SEPHORA,RENTA,1446,"$5,571",1337,10890,RT-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #5,PATRICK TA,,,,1220,Flujo,Ciudad de México,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1428,"$5,406",1269,11734,RT-P1-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #5,LATAS,,,,1220,Contraflujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54729,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #5,TASTER´S CHOICE,,,,1221,Flujo,Ciudad de México,RENTA,
PROJECT HAIL MARY,SONY PICTURES,RENTA,54846,"$3,327",70752,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #5,FIN DEL MUNDO,,,,1221,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54792,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1222,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54815,"$6,000",70466,5171,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #5,GENERICO,,,,1222,Contraflujo,Ciudad de México,RENTA,
