Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1059,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1059,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1059,Flujo2,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1059,Contraflujo2,Veracruz,RENTA,
KOLORS,KOLORS,RENTA,54546,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #4,VIAJA A PUEBLA ,,,,VR1061,Flujo,Veracruz,RENTA,
KOLORS,KOLORS,RENTA,54546,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #4, VIAJA A MONTERREY,,,,VR1061,Contraflujo,Veracruz,RENTA,
KOLORS,KOLORS,RENTA,54546,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #4,VIAJA A PUEBLA ,,,,VR1061,Flujo2,Veracruz,RENTA,
KOLORS,KOLORS,RENTA,54546,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #4, VIAJA A MONTERREY,,,,VR1061,Contraflujo2,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1062,Flujo,Veracruz,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54583,"$2,500",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,VR1062,Contraflujo,Veracruz,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54583,"$2,500",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,VR1063,Flujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1063,Contraflujo,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1063,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1063,Contraflujo2,Veracruz,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54583,"$2,500",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,VR1064,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1064,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1064,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1064,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1065,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1065,Contraflujo,Veracruz,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54562,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,VR1065,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1065,Contraflujo2,Veracruz,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54562,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,VR1066,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1066,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1066,Flujo2,Veracruz,RENTA,
TELEVISA DEPORTES,TELEVISA,RENTA,1357,"$3,742",1348,2529,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,TELEVISA COPA MUNDIAL,,,,VR1066,Contraflujo2,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1067,Flujo,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1067,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1067,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1067,Contraflujo2,Veracruz,RENTA,
TELEVISA DEPORTES,TELEVISA,RENTA,1357,"$3,742",1348,2529,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,TELEVISA COPA MUNDIAL,,,,VR1068,Flujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1068,Contraflujo,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1068,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1068,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1069,Flujo,Veracruz,RENTA,
SPRING IN FASHION,SEARS,RENTA,1349,"$1,426",1369,11778,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,Rojo flor,,,,VR1069,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1070,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1070,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1070,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1070,Contraflujo2,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1071,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1071,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1071,Flujo2,Veracruz,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54562,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,VR1071,Contraflujo2,Veracruz,RENTA,
SPRING IN FASHION,SEARS,RENTA,1349,"$1,426",1369,11778,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,CHICAS DE BLANCO,,,,VR1072,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1072,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1072,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1072,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1073,Flujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1073,Contraflujo,Veracruz,RENTA,
SPRING IN FASHION,SEARS,BONIFICACION,1233,$0,1341,11784,BF-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,BT ,,,,VR1073,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1073,Contraflujo2,Veracruz,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54583,"$2,500",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO ROJO,,,,VR1074,Flujo,Veracruz,RENTA,
SPRING IN FASHION,SEARS,BONIFICACION,1233,$0,1341,11784,BF-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,BT ,,,,VR1074,Contraflujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1074,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1074,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1075,Flujo,Veracruz,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54583,"$2,500",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO DE COLORES,,,,VR1075,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1075,Flujo2,Veracruz,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,RETROVISOR,,,,VR1075,Contraflujo2,Veracruz,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54562,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,VR1078,Flujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1078,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1078,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1078,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1079,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1079,Contraflujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1079,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1079,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1080,Flujo,Veracruz,RENTA,
FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,54583,"$2,500",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,FONDO DE COLORES,,,,VR1080,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1080,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1080,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1081,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1081,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1081,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1081,Contraflujo2,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1082,Flujo,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1082,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1082,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1082,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1084,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1084,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1084,Flujo2,Veracruz,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54562,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,VR1084,Contraflujo2,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1085,Flujo,Veracruz,RENTA,
HACEMOS VISIBLE TU MARCA,GRUPO IMU,CORTESIA,54501,$0,70608,10445,CT-P2-COB-AC,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,HACEMOS VISIBLE TU MARCA,,,,VR1085,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1085,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1085,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1086,Flujo,Veracruz,RENTA,
"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1306,"$3,500",1269,11734,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,TROFEO ORIGINAL 6 Y 7 DE MARZO,,,,VR1086,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1086,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1086,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1087,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1087,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1087,Flujo2,Veracruz,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,HOMBRE,,,,VR1087,Contraflujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1088,Flujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1088,Contraflujo,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1088,Flujo2,Veracruz,RENTA,
COMODIN VERACRUZ,COMODIN VERACRUZ,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,VR1088,Contraflujo2,Veracruz,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1002,Contraflujo,Tijuana,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54551,$0,70552,8433,CT-P2-COB-TJ,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,GENERICO,,,,TJ1002,Flujo,Tijuana,RENTA,
SEARS TIJUANA,SEARS,RENTA,1343,"$1,426",1370,11778,RT-CL-COB-TJ,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,LA MER,,,,TJ1060,Flujo,Tijuana,RENTA,
TELEVISA DEPORTES,TELEVISA,RENTA,1357,"$3,742",1348,2529,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,TELEVISA COPA MUNDIAL,,,,TJ1060,Contraflujo,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1009,Contraflujo,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1009,Flujo,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1001,Flujo,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1001,Flujo2,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1001,Contraflujo2,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ1001,Contraflujo,Tijuana,RENTA,
COMODIN TIJUANA,COMODIN TIJUANA,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,CORTESIA,,,,TJ3049,Flujo,Tijuana,RENTA,
