Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1103,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1103,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1104,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1105,Flujo,Ciudad de México,RENTA,
¿QUIERES SER MI NOVIA?,VIDEOCINE,RENTA,54359,"$3,656",70628,6768,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,¿QUIERES SER MI NOVIA?,,,,1105,Contraflujo,Ciudad de México,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA DE ESPALDA,,,,1106,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1106,Contraflujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1107,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1107,Contraflujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1108,Flujo,Ciudad de México,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,1108,Contraflujo,Ciudad de México,RENTA,
CHANEL COCO CRUSH,CHANEL,RENTA,54374,"$4,728",70622,10917,RT-P1-PRC-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1109,Flujo,Ciudad de México,RENTA,
CHANEL COCO CRUSH,CHANEL,RENTA,54374,"$4,728",70622,10917,RT-P1-PRC-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1109,Contraflujo,Ciudad de México,RENTA,
CHANEL COCO CRUSH,CHANEL,RENTA,54374,"$4,728",70622,10917,RT-P1-PRC-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1112,Flujo,Ciudad de México,RENTA,
CHANEL COCO CRUSH,CHANEL,RENTA,54374,"$4,728",70622,10917,RT-P1-PRC-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1112,Contraflujo,Ciudad de México,RENTA,
PANDORA,PANDORA,RENTA,1192,"$5,750",1284,11740,RT-P1-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1113,Contraflujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,METROP PARALELO (SIN VISIBILIDAD),,,,1115,Flujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,METROP PARALELO (SIN VISIBILIDAD),,,,1115,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1116,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1116,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1117,Flujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1117,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1118,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1118,Contraflujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54256,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TASTER´S CHOICE,,,,1119,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE LADO,,,,1119,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE FRENTE,,,,1120,Flujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54401,"$3,105",70648,10475,RT-P1-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,AFORE XXI,,,,1120,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1121,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1121,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1122,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1122,Contraflujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,1912C,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1912C,Contraflujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54395,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,PELO MAS SUAVE,,,,1328,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54148,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,"PREMIOS GANAR, GANAR",,,,1328,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1329,Contraflujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1240,Flujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1240,Contraflujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,1303,Flujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1303,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1304,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE LADO,,,,1304,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1305,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54148,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,"PREMIOS GANAR, GANAR",,,,1305,Contraflujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,1306,Flujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54395,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,HERBAL PERFUME CAPILAR,,,,1306,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1307,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54339,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,  MUJER DE FRENTE,,,,1307,Contraflujo,Ciudad de México,RENTA,
MOTOROLA,MOTOROLA,RENTA,54398,"$3,602",70645,11210,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,MOTOROLA,,,,1308,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1308,Contraflujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54349,$0,70620,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,Ven a sentir el amor,,,,1309,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,BONIFICACION,54366,$0,70589,9898,BF-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE FRENTE,,,,1310,Flujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,1310,Contraflujo,Ciudad de México,RENTA,
MOTOROLA,MOTOROLA,RENTA,54398,"$3,602",70645,11210,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,MOTOROLA,,,,1311,Flujo,Ciudad de México,RENTA,
IHOP LOS FAVORITOS,IHOP,RENTA,54370,"$3,669",70545,11496,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #3,LOS FAVORITOS PANCAKES,,,,1311,Contraflujo,Ciudad de México,RENTA,
EL MOCHAOREJAS,VIX,RENTA,1168,"$3,608",1282,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,EL MOCHAOREJAS,,,,1330,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1330,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54281,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1313,Flujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54292,"$5,348",70606,11774,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,TANG,,,,1313,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1331,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1331,Contraflujo,Ciudad de México,RENTA,
MOTOROLA,MOTOROLA,RENTA,54398,"$3,602",70645,11210,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,MOTOROLA,,,,1315,Flujo,Ciudad de México,RENTA,
PREMIOS GANAR - GANAR 2026,PROMOTORA ACCSE,CORTESIA,54148,$0,70568,9443,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,"PREMIOS GANAR, GANAR",,,,1315,Contraflujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1316,Flujo,Ciudad de México,RENTA,
PANDORA,PANDORA,RENTA,1192,"$5,750",1284,11740,RT-P1-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1316,Contraflujo,Ciudad de México,RENTA,
IHOP LOS FAVORITOS,IHOP,RENTA,54370,"$3,669",70545,11496,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #3,LOS FAVORITOS HAMBURGUESA,,,,1317,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1318,Contraflujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54395,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,PELO MAS SUAVE,,,,1239,Flujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,1239,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1202,Flujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,1202,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54339,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE LADO,,,,1203,Flujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1203,Contraflujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,1204,Flujo,Ciudad de México,RENTA,
EL REY LEÓN,OCESA,INTERCAMBIO,54349,$0,70620,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,Ven a sentir el amor,,,,1204,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1205,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1205,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1206,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54305,"$6,000",70466,5171,RT-CL-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,EMBAJADORA ,,,,1206,Contraflujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1238,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1238,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54339,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,  MUJER DE FRENTE,,,,1208,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54339,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,MUJER DE LADO,,,,1208,Contraflujo,Ciudad de México,RENTA,
BBVA SEGURO DE AUTO,BBVA,RENTA,54331,"$2,742",70535,9058,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #3,LA AYUDA ESTA A UN CLIC,,,,1209,Flujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54256,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,TASTER´S CHOICE,,,,1209,Contraflujo,Ciudad de México,RENTA,
SABRITAS MUNDIAL,SABRITAS,RENTA,54352,"$3,950",70541,2312,RT-P1-DIG-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,SABRITAL SAL /  ADOBADAS,,,,1210,Flujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,1210,Contraflujo,Ciudad de México,RENTA,
WARNER / CUMBRES BORRASCOSAS,WARNER PICTURES,RENTA,54308,"$3,450",70523,1934,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,CUMBRES BORRASCOSAS,,,,1207,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1207,Contraflujo,Ciudad de México,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,1237,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1237,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54339,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,  MUJER DE FRENTE,,,,1244,Flujo,Ciudad de México,RENTA,
MOTOROLA,MOTOROLA,RENTA,54398,"$3,602",70645,11210,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,MOTOROLA,,,,1244,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54297,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,1214,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1214,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54297,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,1215,Flujo,Ciudad de México,RENTA,
LOREAL / GARNIER - HAIR FOODIES - Ola 1,GARNIER,RENTA,54314,"$3,400",70578,5174,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,DANNA CON AGUACATE,,,,1215,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54297,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,1216,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1216,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54297,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,1227,Flujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1227,Contraflujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54292,"$5,348",70606,11774,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #3,TANG,,,,1218,Flujo,Ciudad de México,RENTA,
APOSTARIAS POR MI,VIX,RENTA,1040,"$3,608",1249,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,APOSTARÍAS POR MI HOMBRE BOGOTE Y MUJER COLOR,,,,1218,Contraflujo,Ciudad de México,RENTA,
MOMENTOS SAN VALENTIN,SANBORNS,RENTA,1194,"$3,587",1326,11231,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #3,MOMENTOS SAN VALENTIN,,,,1228,Flujo,Ciudad de México,RENTA,
THE GOAT,SONY PICTURES,RENTA,54285,"$3,327",70600,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,THE GOAT,,,,1228,Contraflujo,Ciudad de México,RENTA,
SEPHORA 2026,SEPHORA,RENTA,1212,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1220,Flujo,Ciudad de México,RENTA,
EL MOCHAOREJAS,VIX,RENTA,1168,"$3,608",1282,10371,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,EL MOCHAOREJAS,,,,1220,Contraflujo,Ciudad de México,RENTA,
CRIME 101,SONY PICTURES,RENTA,54361,"$3,327",70627,11279,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #3,CAMINOS DEL CRIMEN ,,,,1221,Flujo,Ciudad de México,RENTA,
EDC 2026,OCESA,INTERCAMBIO,54348,$0,70605,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1221,Contraflujo,Ciudad de México,RENTA,
PANDORA,PANDORA,RENTA,1192,"$5,750",1284,11740,RT-P1-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #3,GENERICO,,,,1222,Flujo,Ciudad de México,RENTA,
