,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cod,codigo_unico OK,ubicacion,tipo_de_cara,cara,mueble,latitud,longitud,plaza,estado,municipio ,cp,tradicional_digital,sentido,Isla,Mueb x Isla,Zona Mundialista,entre_calle_1,entre_calle_2,orientacion ,tipo_de_mueble,ancho ,alto,archivos_id,tarifa_piso,tarifa_publica,nivel_socioeconomico,total_espacios,tiempo
MD1383,MD1383_Contraflujo_Mérida,AV. REPÚBLICA DE COREA X CALLE 16 A Y CALLE 18,Contraflujo,B,Parabus,21.0231640,-89.5756070,Mérida,Yucatán,Mérida,97134,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1384,MD1384_Flujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CTO. COLONIAS,Flujo,A,Parabus,20.9374800,-89.6674140,Mérida,Yucatán,Mérida,97295,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1384,MD1384_Contraflujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CTO. COLONIAS,Contraflujo,B,Parabus,20.9374800,-89.6674140,Mérida,Yucatán,Mérida,97295,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1385,MD1385_Flujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CTO. COLONIAS,Flujo,A,Parabus,20.9467700,-89.6529030,Mérida,Yucatán,Mérida,97295,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1385,MD1385_Contraflujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CTO. COLONIAS,Contraflujo,B,Parabus,20.9467700,-89.6529030,Mérida,Yucatán,Mérida,97295,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1386,MD1386_Flujo_Mérida,AV. AVIACIÓN X CALLE 14 Y CALLE 81,Flujo,A,Parabus,20.9397450,-89.6641690,Mérida,Yucatán,Mérida,97288,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1386,MD1386_Contraflujo_Mérida,AV. AVIACIÓN X CALLE 14 Y CALLE 81,Contraflujo,B,Parabus,20.9397450,-89.6641690,Mérida,Yucatán,Mérida,97288,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1387,MD1387_Flujo_Mérida,AV. AVIACIÓN X CALLE 14 Y CALLE 19,Flujo,A,Parabus,20.9364420,-89.6693240,Mérida,Yucatán,Mérida,97288,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1387,MD1387_Contraflujo_Mérida,AV. AVIACIÓN X CALLE 14 Y CALLE 19,Contraflujo,B,Parabus,20.9364420,-89.6693240,Mérida,Yucatán,Mérida,97288,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1388,MD1388_Flujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CTO. COLONIAS,Flujo,A,Parabus,20.9474510,-89.6518210,Mérida,Yucatán,Mérida,97269,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1388,MD1388_Contraflujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CTO. COLONIAS,Contraflujo,B,Parabus,20.9474510,-89.6518210,Mérida,Yucatán,Mérida,97269,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1389,MD1389_Flujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CALLE PALMA REAL,Flujo,A,Parabus,20.9360270,-89.6697310,Mérida,Yucatán,Mérida,97288,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1389,MD1389_Contraflujo_Mérida,AV. AVIACIÓN X CALLE 23 Y CALLE PALMA REAL,Contraflujo,B,Parabus,20.9360270,-89.6697310,Mérida,Yucatán,Mérida,97288,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1390,MD1390_Flujo_Mérida,AV. ITZÁEZ X CTO COLONIAS Y CALLE 94,Flujo,A,Parabus,20.9498720,-89.6484760,Mérida,Yucatán,Mérida,97250,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1390,MD1390_Contraflujo_Mérida,AV. ITZÁEZ X CTO COLONIAS Y CALLE 94,Contraflujo,B,Parabus,20.9498720,-89.6484760,Mérida,Yucatán,Mérida,97250,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1391,MD1391_Flujo_Mérida,PROL. PASEO MONTEJO X AV. CÁMARA DE COMERCIO Y CALLE 30 DIAG 4,Flujo,A,Parabus,21.0184610,-89.6179960,Mérida,Yucatán,Mérida,97119,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1391,MD1391_Contraflujo_Mérida,PROL. PASEO MONTEJO X AV. CÁMARA DE COMERCIO Y CALLE 30 DIAG 4,Contraflujo,B,Parabus,21.0184610,-89.6179960,Mérida,Yucatán,Mérida,97119,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1392,MD1392_Flujo_Mérida,PROL. PASEO MONTEJO X CALLE 13 Y CALLE 15,Flujo,A,Parabus,21.0060240,-89.6144640,Mérida,Yucatán,Mérida,97125,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1392,MD1392_Contraflujo_Mérida,PROL. PASEO MONTEJO X CALLE 13 Y CALLE 15,Contraflujo,B,Parabus,21.0060240,-89.6144640,Mérida,Yucatán,Mérida,97125,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1393,MD1393_Flujo_Mérida,PROL. PASEO MONTEJO X CALLE 19 Y CALLE 21,Flujo,A,Parabus,20.9936170,-89.6164200,Mérida,Yucatán,Mérida,97100,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1393,MD1393_Contraflujo_Mérida,PROL. PASEO MONTEJO X CALLE 19 Y CALLE 21,Contraflujo,B,Parabus,20.9936170,-89.6164200,Mérida,Yucatán,Mérida,97100,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1394,MD1394_Flujo_Mérida,CALLE 60 X CALLE 25 Y CALLE 27 ,Flujo,A,Parabus,21.0415230,-89.6288170,Mérida,Yucatán,Mérida,97115,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1394,MD1394_Contraflujo_Mérida,CALLE 60 X CALLE 25 Y CALLE 27 ,Contraflujo,B,Parabus,21.0415230,-89.6288170,Mérida,Yucatán,Mérida,97115,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1395,MD1395_Flujo_Mérida,PROL. PASEO MONTEJO X CALLE 3 B Y CALLE 45,Flujo,A,Parabus,21.0212680,-89.6205420,Mérida,Yucatán,Mérida,97119,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1395,MD1395_Contraflujo_Mérida,PROL. PASEO MONTEJO X CALLE 3 B Y CALLE 45,Contraflujo,B,Parabus,21.0212680,-89.6205420,Mérida,Yucatán,Mérida,97119,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1396,MD1396_Flujo_Mérida,PROL. PASEO MONTEJO X CALLE 45 Y CALLE 47,Flujo,A,Parabus,21.0204470,-89.6198670,Mérida,Yucatán,Mérida,97119,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1396,MD1396_Contraflujo_Mérida,PROL. PASEO MONTEJO X CALLE 45 Y CALLE 47,Contraflujo,B,Parabus,21.0204470,-89.6198670,Mérida,Yucatán,Mérida,97119,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1397,MD1397_Flujo_Mérida,AV. TECNOLÓGICO X CALLE 5 B Y CALLE 17,Flujo,A,Parabus,21.0312780,-89.6274010,Mérida,Yucatán,Mérida,97204,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1397,MD1397_Contraflujo_Mérida,AV. TECNOLÓGICO X CALLE 5 B Y CALLE 17,Contraflujo,B,Parabus,21.0312780,-89.6274010,Mérida,Yucatán,Mérida,97204,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1398,MD1398_Flujo_Mérida,AV. TECNOLÓGICO X CALLE 13 Y CALLE 27,Flujo,A,Parabus,21.0233290,-89.6260010,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1398,MD1398_Contraflujo_Mérida,AV. TECNOLÓGICO X CALLE 13 Y CALLE 27,Contraflujo,B,Parabus,21.0233290,-89.6260010,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1399,MD1399_Flujo_Mérida,AV. TECNOLÓGICO X CALLE 17 Y CALLE 23,Flujo,A,Parabus,21.0262820,-89.6265090,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1399,MD1399_Contraflujo_Mérida,AV. TECNOLÓGICO X CALLE 17 Y CALLE 23,Contraflujo,B,Parabus,21.0262820,-89.6265090,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1264,MD1264_Flujo_Mérida,AV. CALLE 59 X CALLE 94 Y CALLE 96 ,Flujo,A,Parabus,20.9977180,-89.7091830,Mérida,Yucatán,Mérida,97314,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD1264,MD1264_Contraflujo_Mérida,AV. CALLE 59 X CALLE 94 Y CALLE 96 ,Contraflujo,B,Parabus,20.9977180,-89.7091830,Mérida,Yucatán,Mérida,97314,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
MD5001,MD5001_Flujo_Mérida,CALLE 51A X CALLE 90 Y CALLE 88,Flujo,A,Parabus,20.9993580,-89.7048900,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5001,MD5001_Contraflujo_Mérida,CALLE 51A X CALLE 90 Y CALLE 88,Contraflujo,B,Parabus,20.9993580,-89.7048900,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5002,MD5002_Flujo_Mérida,CALLE 51A X CALLE 90 Y CALLE 88,Flujo,A,Parabus,20.9993530,-89.7048400,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5002,MD5002_Contraflujo_Mérida,CALLE 51A X CALLE 90 Y CALLE 88,Contraflujo,B,Parabus,20.9993530,-89.7048400,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5003,MD5003_Flujo_Mérida,CALLE 106 X CALLE 39 Y CALLE 39 A,Flujo,A,Parabus,21.0046790,-89.7163740,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5003,MD5003_Contraflujo_Mérida,CALLE 106 X CALLE 39 Y CALLE 39 A,Contraflujo,B,Parabus,21.0046790,-89.7163740,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5004,MD5004_Flujo_Mérida,CALLE 106 X CALLE 39 Y CALLE 39 A,Flujo,A,Parabus,21.0046740,-89.7163690,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5004,MD5004_Contraflujo_Mérida,CALLE 106 X CALLE 39 Y CALLE 39 A,Contraflujo,B,Parabus,21.0046740,-89.7163690,Mérida,Yucatán,Mérida,97314,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5005,MD5005_Flujo_Mérida,CALLE 140 X CALLE CALLE 61B Y CALLE 61,Flujo,A,Parabus,20.9921050,-89.6727360,Mérida,Yucatán,Mérida,97238,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5005,MD5005_Contraflujo_Mérida,CALLE 140 X CALLE CALLE 61B Y CALLE 61,Contraflujo,B,Parabus,20.9921050,-89.6727360,Mérida,Yucatán,Mérida,97238,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5006,MD5006_Flujo_Mérida,CALLE 140 X CALLE CALLE 61B Y CALLE 61,Flujo,A,Parabus,20.9921100,-89.6727310,Mérida,Yucatán,Mérida,97238,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5006,MD5006_Contraflujo_Mérida,CALLE 140 X CALLE CALLE 61B Y CALLE 61,Contraflujo,B,Parabus,20.9921100,-89.6727310,Mérida,Yucatán,Mérida,97238,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5007,MD5007_Flujo_Mérida,CALLE 69 X CALLE 114 Y CALLE 116 A,Flujo,A,Parabus,20.9597820,-89.6598930,Mérida,Yucatán,Mérida,97249,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5007,MD5007_Contraflujo_Mérida,CALLE 69 X CALLE 114 Y CALLE 116 A,Contraflujo,B,Parabus,20.9597820,-89.6598930,Mérida,Yucatán,Mérida,97249,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5008,MD5008_Flujo_Mérida,CALLE 69 X CALLE 114 Y CALLE 116 A,Flujo,A,Parabus,20.9597770,-89.6598880,Mérida,Yucatán,Mérida,97249,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5008,MD5008_Contraflujo_Mérida,CALLE 69 X CALLE 114 Y CALLE 116 A,Contraflujo,B,Parabus,20.9597770,-89.6598880,Mérida,Yucatán,Mérida,97249,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5009,MD5009_Flujo_Mérida,CALLE 105 X CALLE 64 E Y CALLE 64 DIAGONAL,Flujo,A,Parabus,20.9411210,-89.6357480,Mérida,Yucatán,Mérida,97268,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5009,MD5009_Contraflujo_Mérida,CALLE 105 X CALLE 64 E Y CALLE 64 DIAGONAL,Contraflujo,B,Parabus,20.9411210,-89.6357480,Mérida,Yucatán,Mérida,97268,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5010,MD5010_Flujo_Mérida,CALLE 105 X CALLE 64 E Y CALLE 64 DIAGONAL,Flujo,A,Parabus,20.9411160,-89.6357430,Mérida,Yucatán,Mérida,97268,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5010,MD5010_Contraflujo_Mérida,CALLE 105 X CALLE 64 E Y CALLE 64 DIAGONAL,Contraflujo,B,Parabus,20.9411160,-89.6357430,Mérida,Yucatán,Mérida,97268,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5011,MD5011_Flujo_Mérida,AV. HIDALGO X CALLE 50 Y CALLE 48 DERECHO,Flujo,A,Parabus,21.0212320,-89.5970522,Mérida,Yucatán,Mérida,97133,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5011,MD5011_Contraflujo_Mérida,AV. HIDALGO X CALLE 50 Y CALLE 48 DERECHO,Contraflujo,B,Parabus,21.0212320,-89.5970522,Mérida,Yucatán,Mérida,97133,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5012,MD5012_Flujo_Mérida,AV. HIDALGO X CALLE 50 Y CALLE 48 IZQUIERDO,Flujo,A,Parabus,21.0212270,-89.5970517,Mérida,Yucatán,Mérida,97133,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5012,MD5012_Contraflujo_Mérida,AV. HIDALGO X CALLE 50 Y CALLE 48 IZQUIERDO,Contraflujo,B,Parabus,21.0212270,-89.5970517,Mérida,Yucatán,Mérida,97133,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5013,MD5013_Flujo_Mérida,CALLE 116 X CALLE 67,Flujo,A,Parabus,21.0309817,-89.6165546,Mérida,Yucatán,Mérida,97115,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5013,MD5013_Contraflujo_Mérida,CALLE 116 X CALLE 67,Contraflujo,B,Parabus,21.0309817,-89.6165546,Mérida,Yucatán,Mérida,97115,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5014,MD5014_Flujo_Mérida,CALLE 30 X CALLE 7 Y CALLE 5 IZQUIERDO,Flujo,A,Parabus,21.0309812,-89.6165541,Mérida,Yucatán,Mérida,97115,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5014,MD5014_Contraflujo_Mérida,CALLE 30 X CALLE 7 Y CALLE 5 IZQUIERDO,Contraflujo,B,Parabus,21.0309812,-89.6165541,Mérida,Yucatán,Mérida,97115,Tradicional ,S-N,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5015,MD5015_Flujo_Mérida,CALLE 132 X CALLE 53 Y CALLE 51 DERECHO,Flujo,A,Parabus,21.0375174,-89.6446251,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5015,MD5015_Contraflujo_Mérida,CALLE 132 X CALLE 53 Y CALLE 51 DERECHO,Contraflujo,B,Parabus,21.0375174,-89.6446251,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5016,MD5016_Flujo_Mérida,CALLE 132 X CALLE 53 Y CALLE 51 IZQUIERDO,Flujo,A,Parabus,21.0375169,-89.6446246,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5016,MD5016_Contraflujo_Mérida,CALLE 132 X CALLE 53 Y CALLE 51 IZQUIERDO,Contraflujo,B,Parabus,21.0375169,-89.6446246,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5017,MD5017_Flujo_Mérida,CALLE 20 X CALLE 38 Y CALLE 36  IZQUIERDO,Flujo,A,Parabus,21.0287171,-89.6521269,Mérida,Yucatán,Mérida,97203,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5017,MD5017_Contraflujo_Mérida,CALLE 20 X CALLE 38 Y CALLE 36  IZQUIERDO,Contraflujo,B,Parabus,21.0287171,-89.6521269,Mérida,Yucatán,Mérida,97203,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5018,MD5018_Flujo_Mérida,CALLE 20 X CALLE 38 Y CALLE 36 DERECHO,Flujo,A,Parabus,21.0287166,-89.6521256,Mérida,Yucatán,Mérida,97203,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5018,MD5018_Contraflujo_Mérida,CALLE 20 X CALLE 38 Y CALLE 36 DERECHO,Contraflujo,B,Parabus,21.0287166,-89.6521256,Mérida,Yucatán,Mérida,97203,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5019,MD5019_Flujo_Mérida,CALLE 21 FRENTE A CALLE 20 DERECHO,Flujo,A,Parabus,21.0225371,-89.6449579,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5019,MD5019_Contraflujo_Mérida,CALLE 21 FRENTE A CALLE 20 DERECHO,Contraflujo,B,Parabus,21.0225371,-89.6449579,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5020,MD5020_Flujo_Mérida,CALLE 21 FRENTE A CALLE 20 IZQUIERDO,Flujo,A,Parabus,21.0225366,-89.6449574,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5020,MD5020_Contraflujo_Mérida,CALLE 21 FRENTE A CALLE 20 IZQUIERDO,Contraflujo,B,Parabus,21.0225366,-89.6449574,Mérida,Yucatán,Mérida,97203,Tradicional ,P-O,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5021,MD5021_Flujo_Mérida,CALLE 22 B X CALLE 13 A Y CALLE 13 DERECHO,Flujo,A,Parabus,21.0209530,-89.6351624,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5021,MD5021_Contraflujo_Mérida,CALLE 22 B X CALLE 13 A Y CALLE 13 DERECHO,Contraflujo,B,Parabus,21.0209530,-89.6351624,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5022,MD5022_Flujo_Mérida,CALLE 22 B X CALLE 13 A Y CALLE 13 IZQUIERDO,Flujo,A,Parabus,21.0209480,-89.6351620,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5022,MD5022_Contraflujo_Mérida,CALLE 22 B X CALLE 13 A Y CALLE 13 IZQUIERDO,Contraflujo,B,Parabus,21.0209480,-89.6351620,Mérida,Yucatán,Mérida,97205,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5023,MD5023_Flujo_Mérida,CALLE 22 X AV. CAMARA DE COMERCIO DERECHO,Flujo,A,Parabus,20.9948267,-89.6267074,Mérida,Yucatán,Mérida,97050,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5023,MD5023_Contraflujo_Mérida,CALLE 22 X AV. CAMARA DE COMERCIO DERECHO,Contraflujo,B,Parabus,20.9948267,-89.6267074,Mérida,Yucatán,Mérida,97050,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5024,MD5024_Flujo_Mérida,CALLE 22 X AV. CAMARA DE COMERCIO IZQUIERDO,Flujo,A,Parabus,20.9948262,-89.6267069,Mérida,Yucatán,Mérida,97050,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5024,MD5024_Contraflujo_Mérida,CALLE 22 X AV. CAMARA DE COMERCIO IZQUIERDO,Contraflujo,B,Parabus,20.9948262,-89.6267069,Mérida,Yucatán,Mérida,97050,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5025,MD5025_Flujo_Mérida,CALLE 30 X CALLE 7 Y CALLE 5 DERECHO,Flujo,A,Parabus,20.9897936,-89.6472117,Mérida,Yucatán,Mérida,97218,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5025,MD5025_Contraflujo_Mérida,CALLE 30 X CALLE 7 Y CALLE 5 DERECHO,Contraflujo,B,Parabus,20.9897936,-89.6472117,Mérida,Yucatán,Mérida,97218,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5026,MD5026_Flujo_Mérida,CALLE 30 X CALLE 7 Y CALLE 5 IZQUIERDO,Flujo,A,Parabus,20.9897931,-89.6472112,Mérida,Yucatán,Mérida,97218,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5026,MD5026_Contraflujo_Mérida,CALLE 30 X CALLE 7 Y CALLE 5 IZQUIERDO,Contraflujo,B,Parabus,20.9897931,-89.6472112,Mérida,Yucatán,Mérida,97218,Tradicional ,O-P,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,ABC+,1,24 hrs
MD5027,MD5027_Flujo_Mérida,CALLE 32 PASANDO CALLE 23 DERECHO,Flujo,A,Parabus,20.9947364,-89.6642629,Mérida,Yucatán,Mérida,97226,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5027,MD5027_Contraflujo_Mérida,CALLE 32 PASANDO CALLE 23 DERECHO,Contraflujo,B,Parabus,20.9947364,-89.6642629,Mérida,Yucatán,Mérida,97226,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5028,MD5028_Flujo_Mérida,CALLE 32 PASANDO CALLE 23 IZQUIERDO,Flujo,A,Parabus,20.9947359,-89.6642624,Mérida,Yucatán,Mérida,97226,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
MD5028,MD5028_Contraflujo_Mérida,CALLE 32 PASANDO CALLE 23 IZQUIERDO,Contraflujo,B,Parabus,20.9947359,-89.6642624,Mérida,Yucatán,Mérida,97226,Tradicional ,N-S,NO,NA,NO,,,,Bicirack Multiservicio,1.21,1.77,,,,CD,1,24 hrs
